ISO3,Year,Attack_Count,GDP_USD,GDP_per_capita_USD,Internet_Penetration,Cellular Subscription,No. of Internet Users,Broadband Subscription,Population,Population Growth,Growth Rate (%),Decade,Penetration_Index,Digital_Exposure_Index,Economic_Exposure,Connectivity_Score,Attack_Density,Growth_Adjusted_Risk,Log_Economic_Exposure,Digital_Exposure_Index_B,Log_Population,Adjusted_Threat_Index,Log_Attack_Count,Log_GDP_USD,Log_Internet_Users,GDP_Tier,Net_Group,Adjusted_Threat_Index_Norm,Attack_Density_Norm,Growth_Adjusted_Risk_Norm,Connectivity_Score_Norm,Digital_Exposure_Index_Norm,GDP_USD_Norm,Internet_Penetration_Norm
AUT,2013,,430191000000.0,50731.12725,80.6187973,155.1157837,6836105.0,26.09222412,8479823.0,49832.0,0.591127558736421,2010s,,326289.73151285027,50731.12964739948,87.27560170666668,,,4.7052745330087085,0.00032628973151285025,6.928386787289078,,,11.633661320297787,6.834808724699722,High Income,Advanced,0.0,0.0,0.0706898433691203,0.47278288985536576,0.26880099424137144,0.004978313448208024,0.806187973
AUT,2014,1.0,442585000000.0,51786.37717,80.99582672,150.3457184,6921957.0,27.38179207,8546356.0,66533.0,0.784603640901467,2010s,2.35500981216464e-05,333438.3708986546,51786.398787974664,86.24111239666667,0.11700893339804708,7784.955365772266,4.714215711348284,0.00033343837089865465,6.931780979472914,0.09477235294200241,0.0,11.645996690821198,6.840228897078778,High Income,Advanced,0.003638286552842026,0.0020623994600739775,0.07291155862221937,0.46717893140716027,0.2746901203424837,0.0051217409417564485,0.8099582672
AUT,2015,1.0,381971000000.0,44195.81759,83.94013977,155.2154694,7254461.0,28.29353905,8642699.0,96343.0,1.1272991670368049,2010s,2.663826017054928e-05,368631.0934657177,44195.80040910831,89.14971607333332,0.11570459644608704,11147.327935405363,4.6453810036069765,0.0003686310934657177,6.9366493880532545,0.09712259997715991,0.0,11.582030391660231,6.860605150278693,High Income,Advanced,0.003728511939449271,0.00203940921695873,0.07387113180839328,0.48293520263082074,0.3036822641412681,0.004420295557381412,0.8394013977
AUT,2016,3.0,395837000000.0,45307.58786,84.32374573,126.6614685,7366936.0,28.84661293,8736668.0,93969.0,1.0872645223442354,2010s,7.760333770879207e-05,308098.25318793935,45307.54745401794,79.94394238666666,0.3433803367599639,32267.106864997044,4.656170553990831,0.00030809825318793934,6.941345832506137,0.28955116205628967,0.47712125471966244,11.597516386496968,6.8672868969530825,High Income,Advanced,0.011115795551830083,0.006052421815731123,0.07989841556088008,0.4330663710005911,0.25381465851519236,0.004580757524909446,0.8432374573
AUT,2017,4.0,417261000000.0,47429.15846,87.93558502,123.1192932,7736130.0,28.47424316,8797566.0,60898.0,0.697039191600276,2010s,9.482852733688704e-05,308278.30347564624,47429.14119655368,79.84304046,0.4546712124694489,27688.5674969645,4.676045260916378,0.00030827830347564624,6.944362533629229,0.39981779060253714,0.6020599913279624,11.620407794545606,6.888523759137028,High Income,Advanced,0.01534890340884983,0.008014034790986507,0.07859176571217368,0.43251977259796104,0.25396298588094995,0.0048286831842431115,0.8793558502000001
AUT,2018,2.0,455168000000.0,51486.5755,87.47913361,123.5352707,7733609.0,28.35552788,8840521.0,42955.0,0.4882600482906294,2010s,4.39030939995805e-05,306431.34055295517,51486.55831483235,79.78997739666666,0.22623101059315395,9717.753060028928,4.711693861824644,0.00030643134055295516,6.946477860121401,0.19790492802403842,0.3010299956639812,11.658171721946044,6.888382210996032,High Income,Advanced,0.007597519909753279,0.003987547792714931,0.07346315152374897,0.4322323233230579,0.2524414379375181,0.005267355606216657,0.8747913361
AUT,2019,1.0,445012000000.0,50114.40111,87.7522049,119.7752991,7792342.0,28.12809944,,,,,2.248320933590756e-05,295641.6996123868,,78.55186781333333,,,,0.0002956416996123868,,,0.0,11.6483717221349,6.891668005145374,High Income,Advanced,0.0,0.0,0.0706898433691203,0.4255253282944434,0.24355281555003128,0.005149826993623644,0.877522049
AUT,2020,5.0,433258000000.0,48588.65938,87.52942657,118.9981308,7796929.0,28.93498611,,,,,0.0001162378147309,301382.13224708923,,78.48751449333334,,,,0.00030138213224708925,,,0.6989700043360189,11.636746590598369,6.891923579488264,High Income,Advanced,0.0,0.0,0.0706898433691203,0.42517671828194936,0.24828184576630352,0.005013805793109833,0.8752942657
AZE,2005,,13245716099.0,1578.40239,8.030375481,26.25721741,695129.0,0.025577949,8391850.0,85350.0,1.0275085776199362,2000s,,5.393246490598281,1578.402390295346,11.437723613333333,,,3.1982177299299512,5.393246490598281e-09,6.923857712464518,,,10.12207544239447,5.842065407164877,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.061959584552089365,4.44301453232987e-06,0.0001532838357538796,0.08030375481
AZE,2006,,20982986344.0,2473.081819,11.99217701,38.5103569,1050917.0,0.045827731,8484550.0,92700.0,1.10464319548133,2000s,,21.16430097724391,2473.08181859969,16.849453880333332,,,3.3932384846502455,2.116430097724391e-08,6.928628813336146,,,10.321867297986392,6.021568417393218,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.09127560672457895,1.7435379037917235e-05,0.00024282210250772452,0.1199217701
AZE,2007,,33050343783.0,3851.437869,14.53999996,51.79819107,1290921.0,0.167349756,8581300.0,96750.0,1.140307971548285,2000s,,126.03874847242089,3851.437868737837,22.168513595333334,,,3.5856228962302072,1.260387484724209e-07,6.933553085058422,,,10.51917598128863,6.110899665725867,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.12008962088426436,0.00010383207815104228,0.00038246957961186396,0.1453999996
AZE,2008,,48852482960.0,5574.603802,17.07999992,74.22460175,1537148.0,0.68012768,8763400.0,182100.0,2.1220560987263,2000s,,862.2360776379702,5574.603802177237,30.661576450000002,,,3.7462140066722034,8.622360776379702e-07,6.942672635249994,,,10.688886641922197,6.186715684343548,Lower-Middle Income,Emerging,0.0,0.0,0.0706898433691203,0.16609760847337598,0.0007103193651398709,0.0005653371941721731,0.1707999992
AZE,2009,,44291490421.0,4950.294791,27.39999962,86.92047119,2498779.0,1.120525002,8947243.0,183843.0,2.0978501494853594,2000s,,2668.665738609336,4950.294791479342,38.48033193733333,,,3.694631062065026,2.668665738609336e-06,6.951689232596009,,,10.646320294661034,6.397727847433083,Lower-Middle Income,Emerging,0.0,0.0,0.0706898433691203,0.20845278841012552,0.0021984755711131608,0.0005125558703088655,0.2739999962
AZE,2010,,52909294792.0,5843.533768,46.0,100.7489853,4249113.0,5.262076378,9054332.0,107089.0,1.196893836458896,2010s,,24386.847360111566,5843.5337683663465,50.67035389266667,,,3.7666755580659608,2.4386847360111565e-05,6.956856414957609,,,10.72353197302357,6.628298280777417,Lower-Middle Income,Developing,0.0,0.0,0.0706898433691203,0.2744876675142889,0.02009014744784388,0.0006122839710691678,0.46
AZE,2011,,65951627200.0,7189.691229,50.0,110.6472855,4679509.0,10.64771175,9173082.0,118750.0,1.311526902260708,2010s,,58907.020096197724,7189.691229185567,57.098332416666665,,,3.8567102394315147,5.890702009619773e-05,6.96251527576949,,,10.819225515201005,6.670200286882391,Lower-Middle Income,Developing,0.0,0.0,0.0706898433691203,0.30930883406114534,0.04852823745399047,0.0007632141830511613,0.5
AZE,2012,,69683935845.0,7496.294648,54.20000076,109.2880402,5141183.0,14.78294182,9295784.0,122702.0,1.3376311255039472,2010s,,87565.45293034946,7496.294647659627,59.42366092666666,,,3.8748466484957556,8.756545293034947e-05,6.968286023749143,,,10.843132672244899,6.711063062819709,Lower-Middle Income,Developing,0.0,0.0,0.0706898433691203,0.3219054304904186,0.07213736301090727,0.000806405701051925,0.5420000076
AZE,2013,,74164435946.0,7875.756953,73.0,107.9339066,7018569.0,18.24285126,9416801.0,121017.0,1.3018482357163206,2010s,,143738.62089306084,7875.75695249374,66.39225262000001,,,3.8962923052543608,0.00014373862089306084,6.973903392813772,,,10.870195698068132,6.846248573845632,Lower-Middle Income,Advanced,0.0,0.0,0.0706898433691203,0.35965516643689177,0.11841342363977113,0.0008582555396294538,0.73
AZE,2014,5.0,75244294275.0,7891.313147,75.00001526,111.0134583,7306411.0,19.9678669,9535079.0,118278.0,1.256031639619442,2010s,0.0008336947127664,166252.68078510443,7891.3131474841475,68.66044681999999,0.524379504354395,62022.559016029125,3.8971492776395995,0.00016625268078510443,6.979324295611908,0.39328470828610856,0.6989700043360189,10.876473573251507,6.86370409848247,Lower-Middle Income,Advanced,0.015098100038429997,0.009242713143750565,0.0883901973118021,0.3719422591370187,0.13696074860562824,0.0008707520196613935,0.7500001526
AZE,2015,6.0,53074370486.0,5500.310382,77.0,111.1650772,7594883.0,19.73923302,9649341.0,114262.0,1.1983330185308374,2010s,0.0013985224756553,168962.12891535586,5500.3103824395885,69.30143674,0.6218041211311736,71048.58248869015,3.74038719741741,0.00016896212891535586,6.984497654293395,0.4787891732710037,0.7781512503836436,10.724884851710804,6.880521087896532,Lower-Middle Income,Advanced,0.018380594727074824,0.010959919439058064,0.0909660957058004,0.37541458199495004,0.1391928211501126,0.000614194281948318,0.77
AZE,2016,11.0,37867518957.0,3880.738731,78.19999695,104.6523743,7801430.0,18.52561569,9757812.0,108471.0,1.1241285803869925,2010s,0.0035789292674625,151610.21807185002,3880.738730875323,67.12599564666667,1.127301899237247,122279.56431216342,3.588914405028436,0.00015161021807185,6.989352446472586,0.8815500508208192,1.041392685158225,10.578266851501022,6.892174216047827,Low Income,Advanced,0.033842482496149205,0.019869823275955715,0.10558668739844919,0.3636299445166193,0.12489813015540592,0.00043821553420202977,0.7819999695000001
AZE,2017,0.0,40865558912.0,4147.089716,79.0,102.8610535,7956540.0,18.33575821,9854033.0,96221.0,0.9860919640591558,2010s,0.0,148996.79708994806,4147.089715652464,66.73227057,0.0,0.0,3.6177434307320793,0.00014899679708994806,6.993614012342575,0.0,,10.611357443074654,6.900724250453127,Lower-Middle Income,Advanced,0.0,0.0,0.0706898433691203,0.3614970863533421,0.12274516580973253,0.000472909850508604,0.79
AZE,2018,0.0,47112941176.0,4739.84171,79.79999542,103.9214172,8101714.0,19.0050354,9939800.0,85767.0,0.8703745968782529,2010s,0.0,157607.40192815432,4739.8278814463065,67.57548267333333,0.0,0.0,3.6757625713164277,0.00015760740192815432,6.997377645989846,0.0,,10.673140217306274,6.90857690801393,Lower-Middle Income,Advanced,0.0,0.0,0.0706898433691203,0.36606487216265493,0.1298386747926784,0.0005452066376123963,0.7979999542
AZE,2019,0.0,48174235294.0,4805.753718,81.09999847,106.9924545,8298769.0,19.33785439,,,,,0.0,167796.26226694378,,69.14343578666667,,,,0.0001677962622669438,,,,10.682814829498078,6.9190136759716765,Lower-Middle Income,Advanced,0.0,0.0,0.0706898433691203,0.37455867099741946,0.13823236765133715,0.0005574882864152384,0.8109999847
AZE,2020,0.0,42693000000.0,4229.910649,84.59999847,102.0230713,8701069.0,19.68082809,,,,,0.0,169868.21235180218,,68.76796595333333,,,,0.00016986821235180218,,,,10.630356673371958,6.9395726126508945,Lower-Middle Income,Advanced,0.0,0.0,0.0706898433691203,0.3725247037787977,0.1399392624415782,0.0004940576070730098,0.8459999847
BDI,2005,,1117113046.0,151.6815663,0.542142868,2.077431917,40058.0,0.0,7364862.0,233169.0,3.269476125795096,2000s,,0.0,151.68146341370687,0.8731915950000001,,,2.180932510061447,0.0,6.867164613609065,,,9.04809712367051,4.6026892622155025,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.0047301884788951455,0.0,1.292760401791397e-05,0.00542142868
BDI,2006,,1273375020.0,167.3764625,0.657592595,2.62886405,50360.0,0.0,7607849.0,242987.0,3.2992743109103744,2000s,,0.0,167.37648447018336,1.0954855483333332,,,2.223694441816034,0.0,6.881261884171529,,,9.104956325987562,4.702085721435825,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.005934382727908029,0.0,1.4735919595431242e-05,0.00657592595
BDI,2007,,1356199365.0,172.4955966,0.699999988,3.43414712,55612.0,0.0,7862214.0,254365.0,3.343454897698416,2000s,,0.0,172.49585994479418,1.378049036,,,2.2367786760776562,0.0,6.895544860617913,,,9.13232353669557,4.745168514090475,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.007465064609834867,0.0,1.5694390485227916e-05,0.00699999988
BDI,2008,,1611835902.0,198.3528517,0.810000002,5.914077759,67053.0,0.001968964,8126102.0,263888.0,3.35640825853888,2000s,,0.009432131045833273,198.35290056659392,2.242015575,,,2.29743855565895,9.432131045833272e-12,6.90988226935135,,,9.2073208250103,4.826418213273364,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.012145279802388012,7.77029111881518e-09,1.8652701584252368e-05,0.00810000002
BDI,2009,,1781455092.0,212.1370572,0.899999976,10.96434116,78384.0,0.001905291,8397668.0,271566.0,3.341897505101462,2000s,,0.018801233978403553,212.13688038155354,3.955415475666667,,,2.326616177964138,1.8801233978403552e-11,6.924158700902287,,,9.250774878866425,4.894227422112255,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.021426982141579162,1.5488658999250476e-08,2.0615591311492482e-05,0.00899999976
BDI,2010,,2032135247.0,234.2355389,1.0,19.3419323,91266.0,0.004057355,8675602.0,277934.0,3.309656919039905,2010s,,0.0784770857270665,234.23564693262784,6.7819965516666665,,,2.3696529884651074,7.84770857270665e-11,6.938299620201477,,,9.307952608666584,4.960309016718425,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.036738926641409396,6.465026824716377e-08,2.3516545508198996e-05,0.01
BDI,2011,,2235820868.0,249.5779794,1.110000014,21.37195015,104959.0,0.005547862,8958406.0,282804.0,3.2597622620309226,2010s,,0.13161118107437883,249.5779793860649,7.495832675333333,,,2.397206264291616,1.3161118107437884e-10,6.952230741024951,,,9.349437005316567,5.021019684297679,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.040605866528739896,1.0842270813134963e-07,2.5873663314547577e-05,0.01110000014
BDI,2012,,2333341375.0,252.3624696,1.219999909,24.30379486,119505.0,0.007592482,9245988.0,287582.0,3.2101916345385555,2010s,,0.2251218557157385,252.3625787747075,8.510462417,,,2.4020249566080283,2.251218557157385e-10,6.965953325448898,,,9.367978282056926,5.077386076221249,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.04610224320237934,1.8545780880471837e-07,2.7002203082869474e-05,0.01219999909
BDI,2013,,2451606684.0,256.9736979,1.264218092,26.59070969,128313.0,0.016079174,9540289.0,294301.0,3.183012999800562,2010s,,0.5405248496161424,256.97404806080823,9.290335652000001,,,2.4098892659262843,5.405248496161424e-10,6.979561530805166,,,9.38945079673145,5.108270659042522,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.050326914411217186,4.4529019137479285e-07,2.837080860518672e-05,0.01264218092
BDI,2014,0.0,2705783272.0,274.8578362,1.399999976,32.43762589,146929.0,0.017268877,9844297.0,304008.0,3.186570134300963,2010s,0.0,0.7842259068891226,274.85794790628523,11.284964914333331,0.0,0.0,2.4391082997224736,7.842259068891227e-10,6.9931847077852725,0.0,,9.432293007507747,5.167107522794848,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.06113207150432484,6.460537464794089e-07,3.1312224688414936e-05,0.01399999976
BDI,2015,0.0,3104003611.0,305.5111441,2.0,49.18977737,214543.0,0.027273541,10160030.0,315733.0,3.2072681269165284,2010s,0.0,2.6831588197631344,305.51126433681793,17.072350303666667,0.0,0.0,2.485027227505366,2.6831588197631345e-09,7.006894990311603,0.0,,9.49192221781697,5.331514349160149,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.09248306462920786,2.210415127426193e-06,3.592056300556629e-05,0.02
BDI,2016,0.0,2639321196.0,251.6514772,2.200000048,51.08522797,239873.0,0.030940138,10487998.0,327968.0,3.228021964502073,2010s,0.0,3.477284882805204,251.65157316010166,17.772056052,0.0,0.0,2.4007996496650708,3.477284882805204e-09,7.020692595864613,0.0,,9.421492245529684,5.379981366721809,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.09627345849961957,2.864624729147256e-06,3.054310342193883e-05,0.02200000048
BDI,2017,0.0,2712324087.0,250.5146007,2.660748482,54.68367767,296822.0,0.036150303,10827024.0,339026.0,3.2325139650102903,2010s,0.0,5.2598514578275095,250.514276776333,19.126858818333336,0.0,0.0,2.398832481295079,5.2598514578275095e-09,7.034509099470221,0.0,,9.4333415807653,5.4724960870534565,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.10361259514864472,4.333122267962882e-06,3.1387917176813674e-05,0.02660748482
BDI,2018,0.0,2660123624.0,238.0343096,4.099999905,56.53470612,471233.0,0.035211351,11175378.0,348354.0,3.217449227045216,2010s,0.0,8.161719672466969,238.03433082979384,20.223305792,0.0,0.0,2.376639598294754,8.16171967246697e-09,7.048262221784983,0.0,,9.424901820079736,5.673235696074616,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.10955218603826787,6.723712549906218e-06,3.078383604318795e-05,0.04099999905
BDI,2019,0.0,2581268126.0,223.8628757,6.199999809,56.64970016,736240.0,0.03374505,,,,,0.0,11.85221081405752,,20.961148339666668,,,,1.185221081405752e-08,,,,9.411833118683436,5.867019409018502,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.11354917173785137,9.763978890802224e-06,2.987129397197181e-05,0.06199999809000001
BDI,2020,0.0,2780510625.0,233.8375103,9.399999619,55.76714706,1148701.0,0.035573769,,,,,0.0,18.648166752787873,,21.734240149333335,,,,1.8648166752787872e-08,,,,9.444124558959782,6.06020699914195,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.11773710711440921,1.5362560570591705e-05,3.217699449156955e-05,0.09399999619
BEL,2005,,385715000000.0,36809.70134,55.81999969,91.06664276,5870578.0,19.06329536,10478617.0,57480.0,0.5515712920768626,2000s,,96905.21127546186,36809.72403132971,55.31664593666667,,,4.5659625614803545,9.690521127546186e-05,7.020303966912672,,,11.586266528393026,6.7686808627216655,Upper-Middle Income,Developing,0.0,0.0,0.0706898433691203,0.29965721474992274,0.07983155650421823,0.004463622371633898,0.5581999969
BEL,2006,,408260000000.0,38705.1068,59.72000122,92.72939301,6320150.0,23.08574486,10547958.0,69341.0,0.6617380900552048,2000s,,127844.22550452426,38705.12188235865,58.51171303,,,4.587768439387389,0.00012784422550452427,7.023168391845273,,,11.610936831232662,6.800727385782262,Upper-Middle Income,Developing,0.0,0.0,0.0706898433691203,0.316965294260448,0.1053194495710964,0.004724520616111002,0.5972000122
BEL,2007,,470922000000.0,44319.16545,64.44000244,100.3790512,6865243.0,25.51629448,10625700.0,77742.0,0.7370336514422982,2000s,,165050.2704014947,44319.1507383043,63.445116039999995,,,4.646591429671593,0.0001650502704014947,7.026357550122204,,,11.672948979793796,6.836655913996862,High Income,Developing,0.0,0.0,0.0706898433691203,0.3436901576389699,0.1359701899843015,0.005449666138196798,0.6444000244
BEL,2008,,517328000000.0,48303.39796,66.0,105.2227325,7079635.0,27.67016411,10709973.0,84273.0,0.7931053954092435,2000s,,192160.99824092363,48303.38974710767,66.29763220333334,,,4.683977608946291,0.00019216099824092363,7.029788375970437,,,11.713765984916728,6.85001086763721,High Income,Developing,0.0,0.0,0.0706898433691203,0.35914259576242835,0.15830429950119482,0.00598669181720343,0.66
BEL,2009,,483254000000.0,44760.29124,70.0,108.4282227,7560950.0,29.03572273,10796493.0,86520.0,0.8078451738393739,2000s,,220380.42672967244,44760.27539683488,69.15464847666667,,,4.65089274995099,0.00022038042672967243,7.033282707515743,,,11.684175457466733,6.878576366114607,High Income,Advanced,0.0,0.0,0.0706898433691203,0.37461941154664036,0.1815517685512597,0.005592376147107495,0.7000000000000001
BEL,2010,,481421000000.0,44184.94635,75.0,111.1100769,8158461.0,30.83667183,10895586.0,99093.0,0.9178258162164326,2010s,,256969.87337785226,44184.957100976484,72.31558291,,,4.645274437674673,0.00025696987337785226,7.0372505929780935,,,11.682525030652767,6.9116082418121065,High Income,Advanced,0.0,0.0,0.0706898433691203,0.3917425901533885,0.21169454868770726,0.005571164060963049,0.75
BEL,2011,,523330000000.0,47410.56693,81.60999298,113.4565201,8940980.0,32.17546844,11038264.0,142678.0,1.3095027656153602,2010s,,297918.6407742365,47410.534844972,75.74732717333335,,,4.6758748546842765,0.0002979186407742365,7.042900776789594,,,11.718775631473871,6.95138512341185,High Income,Advanced,0.0,0.0,0.0706898433691203,0.41033277960308645,0.24542858419679975,0.006056148959068659,0.8160999298
BEL,2012,,496153000000.0,44670.56068,80.71999359,111.0778275,8904336.0,33.30527496,11106932.0,68668.0,0.6220905751121735,2010s,,298621.8070966344,44670.57149535083,75.03436535,,,4.6500215086771135,0.0002986218070966344,7.04559411299343,,,11.695615621670543,6.949601539488459,High Income,Advanced,0.0,0.0,0.0706898433691203,0.4064705759104095,0.24600786018474224,0.005741647668753544,0.8071999359
BEL,2013,,521791000000.0,46757.95186,82.17019653,110.410675,9123571.0,34.32772827,11159407.0,52475.0,0.4724526989091137,2010s,,311437.17723773094,46757.95048966312,75.63619993333333,,,4.669855466764032,0.0003114371772377309,7.047641117229672,,,11.717496583993704,6.960164856096832,High Income,Advanced,0.0,0.0,0.0706898433691203,0.40973078939458074,0.25656530010026185,0.006038339138786987,0.8217019653
BEL,2014,4.0,535390000000.0,47764.07151,85.0,113.4877625,9500218.0,35.74653244,11209057.0,49650.0,0.4449161142702296,2010s,9.737785418322005e-05,344827.48861868755,47764.05365768057,78.07809831333334,0.35685428310338685,17717.815156083157,4.67910117755296,0.00034482748861868753,7.049569077633072,0.3033261406378788,0.6020599913279624,11.728670255186032,6.977733571089983,High Income,Advanced,0.01164461348008974,0.006289913593980297,0.07574625517039142,0.4229588594422646,0.2840725981559368,0.006195711293439644,0.85
BEL,2015,7.0,462336000000.0,41008.29672,85.05294037,113.1658249,9567015.0,36.50842285,11274196.0,65139.0,0.581128278676788,2010s,0.0001983629664149,351396.71539260575,41008.33443023343,78.24239604,0.620886846387982,40443.948286866755,4.612872130603062,0.00035139671539260574,7.052085580686274,0.5280825192235438,0.8450980400142568,11.664957711289336,6.9807764548878986,High Income,Advanced,0.02027295375538204,0.01094375155443457,0.0822319695063545,0.4238488808513544,0.2894843979083807,0.005350306088204321,0.8505294037000001
BEL,2016,7.0,476063000000.0,42012.62272,86.51647949,110.5368729,9790929.0,37.60922241,11331422.0,57226.0,0.5075838667342665,2010s,0.0001903831055916,359666.8135672986,42012.64413239574,78.22085826666667,0.6177512407533671,35351.43250335218,4.6233800154102145,0.00035966681356729857,7.054284413658797,0.5344566255056074,0.8450980400142568,11.677664429069011,6.99082390124463,High Income,Advanced,0.020517654076229935,0.010888483369518847,0.0807786381176318,0.42373220802964406,0.29629739383541814,0.0055091595014638995,0.8651647949
BEL,2017,1.0,502765000000.0,44198.48239,87.67967987,99.45303345,9981885.0,38.3456192,11375158.0,43736.0,0.3859709752227037,2010s,2.551341103223517e-05,334374.1880567127,44198.50695700227,75.15944417333334,0.08791086682048724,3844.86967126083,4.645407598957983,0.0003343741880567127,7.055957437685334,0.07707996659914526,0.0,11.701365036643317,6.999212562108633,High Income,Advanced,0.0029590803358317194,0.001549516938577908,0.0717871143480106,0.4071481435971268,0.2754610565939797,0.005818163933667388,0.8767967987
BEL,2018,1.0,543347000000.0,47549.20805,88.6473465,99.69668579,10148878.0,39.21686172,11433256.0,58098.0,0.5107445540536668,2010s,2.3459528149480588e-05,346592.6099806254,47523.38266544543,75.85363133666667,0.08746414844555217,5081.49209638969,4.676907345707402,0.00034659260998062537,7.0581699278111385,0.077534646735803,0.0,11.735077273518542,7.006418031870609,High Income,Advanced,0.002976535390768032,0.0015416430805013025,0.07214002875472803,0.4109086425998642,0.2855267241403669,0.006287792346059042,0.886473465
BEL,2019,6.0,535376000000.0,46599.11134,90.27542877,99.74214172,10391216.0,39.78313828,,,,,0.0001410651496772,358217.9040977388,,76.60023625666668,,,,0.0003582179040977388,,,0.7781512503836436,11.72865889860066,7.016666372503186,High Income,Advanced,0.0,0.0,0.0706898433691203,0.41495309517028833,0.295103766612834,0.006195549280779512,0.9027542877000001
BEL,2020,9.0,521677000000.0,45189.3669,91.52641296,99.48320007,10582024.0,40.84869766,,,,,0.0002152486947578,371941.29922284104,,77.28610356333333,,,,0.00037194129922284104,,,0.9542425094393249,11.717401689715905,7.0245687421757905,High Income,Advanced,0.0,0.0,0.0706898433691203,0.41866852446509895,0.30640924728760477,0.006037019892840197,0.9152641296
BEN,2005,,6567654494.0,822.7851431,1.27103138,7.46993494,103582.0,0.002455456,7982225.0,232221.0,2.996398453471766,2000s,,0.023313380312959788,822.784937031968,2.914473925333333,,,2.915286332337492,2.331338031295979e-11,6.902123965352442,,,9.817410297689934,5.015284292283132,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.015788071097560256,1.920581373552666e-08,7.600308395727494e-05,0.0127103138
BEN,2006,,7034111651.0,856.0549166,1.537854314,12.84824467,129220.0,0.018230725,8216897.0,234672.0,2.939932161771937,2000s,,0.3602159455071336,856.0544997704121,4.801443236333333,,,2.9325014144389643,3.602159455071336e-10,6.914707843063194,,,9.847209257502158,5.11132973670415,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.026010020720106622,2.9674977464039464e-07,8.140108144607871e-05,0.015378543140000001
BEN,2007,,8169048690.0,966.2036183,1.789999962,24.26760864,154795.0,0.008397604,8454793.0,237896.0,2.89520484435913,2000s,,0.3647836758763892,966.2032754675366,8.688668735333332,,,2.9850685054285653,3.647836758763892e-10,6.927102979165191,,,9.912171484593756,5.18975692852078,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.04706760919842589,3.005127201029737e-07,9.453495064400031e-05,0.01789999962
BEN,2008,,9787735426.0,1125.426134,1.850000024,41.68562698,164770.0,0.096861869,8696921.0,242128.0,2.863795719185556,2000s,,7.469833415387254,1125.4253575489533,14.54416295766667,,,3.0513166962449496,7.469833415387253e-09,6.9393655251028425,,,9.990682221347791,5.216878141702857,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.07878755642114078,6.15372920123426e-06,0.00011326693235971439,0.01850000024
BEN,2009,,9738626993.0,1088.757906,2.24000001,56.27180862,205464.0,0.213098064,8944708.0,247787.0,2.8491347685002544,2000s,,26.860766303243285,1088.758514308125,19.574968898,,,3.0369315642982246,2.6860766303243284e-08,6.951566167591082,,,9.988497731889307,5.312735738762148,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.10604006369993792,2.212818851184892e-05,0.00011269863322648212,0.0224000001
BEN,2010,,9535344283.0,1036.534515,3.130000114,76.90743256,295651.0,0.293871492,9199259.0,254551.0,2.8458279465355383,2010s,,70.74082568719112,1036.533951593275,26.777101388666665,,,3.015583531946641,7.074082568719112e-08,6.963752846348629,,,9.979336378295269,5.470779352280659,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.14505491946115015,5.8277053923848796e-05,0.00011034617804034114,0.03130000114
BEN,2011,,10693321954.0,1130.273251,4.148323059,82.0774231,403482.0,0.396741033,9460830.0,261571.0,2.8433920601648457,2010s,,135.08384171324656,1130.2731318499539,28.874162397333336,,,3.053183403945209,1.3508384171324655e-07,6.975929238791615,,,10.029112642736823,5.605824164894414,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.1564149621820553,0.00011128352335854827,0.00012374668110122318,0.04148323059
BEN,2012,,11141358945.0,1145.140105,4.5,86.41824341,450634.0,0.429231495,9729248.0,268418.0,2.837150651687008,2010s,,166.9204431636669,1145.1408109855972,30.449158301666667,,,3.0588588925047713,1.669204431636669e-07,6.9880792737656225,,,10.046938166270394,5.653823955819521,Low Income,Emerging,0.0,0.0,0.0706898433691203,0.16494691269972442,0.0001375108584434167,0.00012893151429761726,0.045
